Year,State,Business Activity,Drug,Registrants,Total grams sold,Avg grams/registrant
2011,INDIANA,PHARMACIES,OXYCODONE,1170,995306.86,850.69
2011,INDIANA,PHARMACIES,HYDROMORPHONE,1071,21455.51,20.03
2011,INDIANA,PHARMACIES,HYDROCODONE,1195,1354221.08,1133.24
2011,INDIANA,PHARMACIES,LEVORPHANOL,11,9.98,0.91
2011,INDIANA,PHARMACIES,MEPERIDINE (PETHIDINE),753,21963.0,29.17
2011,INDIANA,PHARMACIES,METHADONE,1097,172974.37,157.68
2011,INDIANA,PHARMACIES,MORPHINE,1168,515905.92,441.7
2011,INDIANA,PHARMACIES,OPIUM POWDERED,119,343.8,2.89
2011,INDIANA,PHARMACIES,OXYMORPHONE,901,72444.11,80.4
2011,INDIANA,PHARMACIES,ALFENTANIL,1,0.1,0.1
2011,INDIANA,PHARMACIES,REMIFENTANIL,1,0.02,0.02
2011,INDIANA,PHARMACIES,SUFENTANIL BASE,6,0.15,0.02
2011,INDIANA,PHARMACIES,TAPENTADOL,918,144610.0,157.53
2011,INDIANA,PHARMACIES,FENTANYL BASE,1171,12029.53,10.27
2011,INDIANA,HOSPITALS,AMPHETAMINE,96,3595.5,37.45
2011,INDIANA,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,2,0.8,0.4
2011,INDIANA,HOSPITALS,D-METHAMPHETAMINE,1,1.21,1.21
2011,INDIANA,HOSPITALS,LISDEXAMFETAMINE,55,1399.0,25.44
2011,INDIANA,HOSPITALS,METHYLPHENIDATE,137,7184.33,52.44
2011,INDIANA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),3,2.28,0.76
2011,INDIANA,HOSPITALS,BUTALBITAL,26,210.0,8.08
2011,INDIANA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),27,26085.13,966.12
2011,INDIANA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),1,18.31,18.31
2011,INDIANA,HOSPITALS,COCAINE,136,1274.13,9.37
2011,INDIANA,HOSPITALS,CODEINE,191,10035.09,52.54
2011,INDIANA,HOSPITALS,BUPRENORPHINE,93,837.94,9.01
2011,INDIANA,HOSPITALS,DIHYDROCODEINE,2,15.9,7.95
2011,INDIANA,HOSPITALS,OXYCODONE,210,46348.26,220.71
2011,INDIANA,HOSPITALS,HYDROMORPHONE,198,6457.19,32.61
2011,INDIANA,HOSPITALS,HYDROCODONE,250,32307.27,129.23
2011,INDIANA,HOSPITALS,LEVORPHANOL,1,0.12,0.12
2011,INDIANA,HOSPITALS,MEPERIDINE (PETHIDINE),217,17173.67,79.14
2011,INDIANA,HOSPITALS,METHADONE,155,12166.55,78.49
2011,INDIANA,HOSPITALS,MORPHINE,241,72823.84,302.17
2011,INDIANA,HOSPITALS,OPIUM POWDERED,120,718.56,5.99
2011,INDIANA,HOSPITALS,OXYMORPHONE,33,328.54,9.96
2011,INDIANA,HOSPITALS,ALFENTANIL,39,17.61,0.45
2011,INDIANA,HOSPITALS,REMIFENTANIL,73,34.44,0.47
2011,INDIANA,HOSPITALS,SUFENTANIL BASE,64,1.84,0.03
2011,INDIANA,HOSPITALS,TAPENTADOL,41,1052.5,25.67
2011,INDIANA,HOSPITALS,FENTANYL BASE,260,1183.97,4.55
2011,INDIANA,PRACTITIONERS,AMPHETAMINE,3,22.07,7.36
2011,INDIANA,PRACTITIONERS,LISDEXAMFETAMINE,2,32.47,16.23
2011,INDIANA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),150,100802.43,672.02
2011,INDIANA,PRACTITIONERS,COCAINE,3,17.14,5.71
2011,INDIANA,PRACTITIONERS,CODEINE,64,1572.71,24.57
2011,INDIANA,PRACTITIONERS,BUPRENORPHINE,337,29.15,0.09
2011,INDIANA,PRACTITIONERS,DIHYDROCODEINE,103,35.69,0.35
2011,INDIANA,PRACTITIONERS,OXYCODONE,20,626.35,31.32
2011,INDIANA,PRACTITIONERS,HYDROMORPHONE,117,73.04,0.62
2011,INDIANA,PRACTITIONERS,HYDROCODONE,1210,6582.76,5.44
2011,INDIANA,PRACTITIONERS,MEPERIDINE (PETHIDINE),98,1114.76,11.38
2011,INDIANA,PRACTITIONERS,METHADONE,2,48.21,24.1
2011,INDIANA,PRACTITIONERS,MORPHINE,213,545.13,2.56
2011,INDIANA,PRACTITIONERS,NOROXYMORPHONE,1,10.99,10.99
2011,INDIANA,PRACTITIONERS,ALFENTANIL,2,0.06,0.03
2011,INDIANA,PRACTITIONERS,REMIFENTANIL,2,0.11,0.06
2011,INDIANA,PRACTITIONERS,FENTANYL BASE,231,18.74,0.08
2011,INDIANA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),31,39774.22,1283.04
2011,INDIANA,MID-LEVEL PRACTITIONERS,CODEINE,1,8.4,8.4
2011,INDIANA,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,10,1.86,0.19
2011,INDIANA,MID-LEVEL PRACTITIONERS,HYDROCODONE,114,60.82,0.53
2011,INDIANA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),1,2.18,2.18
2011,INDIANA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,1,0.03,0.03
2011,INDIANA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,8,453.6,56.7
2011,INDIANA,NARCOTIC TREATMENT PROGRAMS,METHADONE,13,211984.87,16306.53
2011,IOWA,PHARMACIES,AMPHETAMINE,717,131938.2,184.01
2011,IOWA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,15,71.13,4.74
2011,IOWA,PHARMACIES,D-METHAMPHETAMINE,6,12.85,2.14
2011,IOWA,PHARMACIES,LISDEXAMFETAMINE,693,89508.96,129.16
2011,IOWA,PHARMACIES,METHYLPHENIDATE,724,298145.66,411.8
2011,IOWA,PHARMACIES,BUTALBITAL,356,13080.0,36.74
2011,IOWA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),1,76.56,76.56
2011,IOWA,PHARMACIES,ZOLPIDEM,1,8.04,8.04
2011,IOWA,PHARMACIES,NABILONE,2,0.3,0.15
2011,IOWA,PHARMACIES,COCAINE,6,15.89,2.65
2011,IOWA,PHARMACIES,CODEINE,721,120041.77,166.49
2011,IOWA,PHARMACIES,BUPRENORPHINE,531,3204.93,6.04
2011,IOWA,PHARMACIES,DIHYDROCODEINE,22,157.56,7.16
2011,IOWA,PHARMACIES,OXYCODONE,731,255640.26,349.71
2011,IOWA,PHARMACIES,HYDROMORPHONE,686,13711.72,19.99
2011,IOWA,PHARMACIES,HYDROCODONE,740,302871.25,409.29
2011,IOWA,PHARMACIES,LEVORPHANOL,1,0.93,0.93
2011,IOWA,PHARMACIES,MEPERIDINE (PETHIDINE),271,6184.06,22.82
2011,IOWA,PHARMACIES,METHADONE,655,35420.57,54.08
2011,IOWA,PHARMACIES,MORPHINE,729,163386.24,224.12
2011,IOWA,PHARMACIES,OPIUM POWDERED,79,130.32,1.65
2011,IOWA,PHARMACIES,OXYMORPHONE,275,5158.35,18.76
2011,IOWA,PHARMACIES,ALFENTANIL,2,0.1,0.05
2011,IOWA,PHARMACIES,TAPENTADOL,530,42322.5,79.85
2011,IOWA,PHARMACIES,FENTANYL BASE,720,4365.52,6.06
2011,IOWA,HOSPITALS,AMPHETAMINE,51,3504.61,68.72
2011,IOWA,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1,0.4,0.4
2011,IOWA,HOSPITALS,LISDEXAMFETAMINE,23,1498.44,65.15
2011,IOWA,HOSPITALS,METHYLPHENIDATE,86,7957.22,92.53
2011,IOWA,HOSPITALS,BUTALBITAL,14,230.0,16.43
2011,IOWA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),9,5962.65,662.52
2011,IOWA,HOSPITALS,COCAINE,76,488.08,6.42
2011,IOWA,HOSPITALS,CODEINE,133,5222.56,39.27
2011,IOWA,HOSPITALS,BUPRENORPHINE,44,446.99,10.16
2011,IOWA,HOSPITALS,DIHYDROCODEINE,1,2.14,2.14
2011,IOWA,HOSPITALS,OXYCODONE,142,18514.92,130.39
2011,IOWA,HOSPITALS,HYDROMORPHONE,136,2594.45,19.08
2011,IOWA,HOSPITALS,HYDROCODONE,148,11175.94,75.51
2011,IOWA,HOSPITALS,MEPERIDINE (PETHIDINE),130,6897.81,53.06
2011,IOWA,HOSPITALS,METHADONE,91,4093.49,44.98
2011,IOWA,HOSPITALS,MORPHINE,145,26998.55,186.2
2011,IOWA,HOSPITALS,OPIUM POWDERED,64,262.08,4.1
2011,IOWA,HOSPITALS,OXYMORPHONE,11,38.39,3.49
2011,IOWA,HOSPITALS,ALFENTANIL,30,9.68,0.32
2011,IOWA,HOSPITALS,REMIFENTANIL,29,10.57,0.36
2011,IOWA,HOSPITALS,SUFENTANIL BASE,48,0.36,0.01
2011,IOWA,HOSPITALS,TAPENTADOL,42,1622.5,38.63
2011,IOWA,HOSPITALS,FENTANYL BASE,144,384.21,2.67
2011,IOWA,PRACTITIONERS,AMPHETAMINE,1,12.22,12.22
2011,IOWA,PRACTITIONERS,METHYLPHENIDATE,1,96.33,96.33
2011,IOWA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),78,61144.36,783.9
2011,IOWA,PRACTITIONERS,COCAINE,5,30.0,6.0
2011,IOWA,PRACTITIONERS,CODEINE,18,201.37,11.19
2011,IOWA,PRACTITIONERS,BUPRENORPHINE,146,3.31,0.02
2011,IOWA,PRACTITIONERS,DIHYDROCODEINE,2,0.72,0.36
2011,IOWA,PRACTITIONERS,OXYCODONE,10,134.43,13.44
2011,IOWA,PRACTITIONERS,HYDROMORPHONE,47,21.34,0.45
2011,IOWA,PRACTITIONERS,HYDROCODONE,130,870.01,6.69
2011,IOWA,PRACTITIONERS,MEPERIDINE (PETHIDINE),28,1271.95,45.43
2011,IOWA,PRACTITIONERS,MORPHINE,75,155.63,2.08
2011,IOWA,PRACTITIONERS,NOROXYMORPHONE,1,4.63,4.63
2011,IOWA,PRACTITIONERS,ALFENTANIL,2,0.15,0.08
2011,IOWA,PRACTITIONERS,TAPENTADOL,2,43.0,21.5
2011,IOWA,PRACTITIONERS,FENTANYL BASE,78,10.73,0.14
2011,IOWA,TEACHING INSTITUTIONS,BUPRENORPHINE,1,0.0,0.0
2011,IOWA,MID-LEVEL PRACTITIONERS,METHYLPHENIDATE,1,0.09,0.09
2011,IOWA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),5,2480.47,496.09
2011,IOWA,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,2,0.9,0.45
2011,IOWA,MID-LEVEL PRACTITIONERS,HYDROCODONE,5,2.81,0.56
2011,IOWA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,1,33.48,33.48
2011,IOWA,NARCOTIC TREATMENT PROGRAMS,METHADONE,4,20756.34,5189.09
2011,KANSAS,PHARMACIES,AMPHETAMINE,599,134598.98,224.71
2011,KANSAS,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,24,72.33,3.01
2011,KANSAS,PHARMACIES,D-METHAMPHETAMINE,5,12.45,2.49
2011,KANSAS,PHARMACIES,LISDEXAMFETAMINE,586,89669.84,153.02
2011,KANSAS,PHARMACIES,METHYLPHENIDATE,602,180131.56,299.22
2011,KANSAS,PHARMACIES,BUTALBITAL,398,27525.0,69.16
2011,KANSAS,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),1,312.15,312.15
2011,KANSAS,PHARMACIES,SECOBARBITAL (SCHEDULE 2),3,73.24,24.41
2011,KANSAS,PHARMACIES,NABILONE,3,0.55,0.18
2011,KANSAS,PHARMACIES,COCAINE,8,100.74,12.59
2011,KANSAS,PHARMACIES,CODEINE,610,140282.45,229.97
2011,KANSAS,PHARMACIES,BUPRENORPHINE,504,4624.99,9.18
2011,KANSAS,PHARMACIES,DIHYDROCODEINE,26,92.01,3.54
2011,KANSAS,PHARMACIES,OXYCODONE,612,442255.95,722.64
2011,KANSAS,PHARMACIES,HYDROMORPHONE,569,12748.86,22.41
2011,KANSAS,PHARMACIES,HYDROCODONE,623,438023.94,703.09
2011,KANSAS,PHARMACIES,LEVORPHANOL,1,2.32,2.32
2011,KANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),430,14291.29,33.24
2011,KANSAS,PHARMACIES,METHADONE,548,51316.7,93.64
2011,KANSAS,PHARMACIES,MORPHINE,618,193460.1,313.04
2011,KANSAS,PHARMACIES,OPIUM POWDERED,84,366.48,4.36
2011,KANSAS,PHARMACIES,OXYMORPHONE,374,13165.17,35.2
2011,KANSAS,PHARMACIES,ALFENTANIL,1,0.06,0.06
2011,KANSAS,PHARMACIES,REMIFENTANIL,1,0.02,0.02
2011,KANSAS,PHARMACIES,SUFENTANIL BASE,5,1.42,0.28
2011,KANSAS,PHARMACIES,TAPENTADOL,419,31002.5,73.99
2011,KANSAS,PHARMACIES,FENTANYL BASE,611,4599.3,7.53
2011,KANSAS,HOSPITALS,AMPHETAMINE,41,5711.58,139.31
2011,KANSAS,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,2,1.61,0.8
2011,KANSAS,HOSPITALS,D-METHAMPHETAMINE,3,20.09,6.7
2011,KANSAS,HOSPITALS,LISDEXAMFETAMINE,21,969.47,46.17
2011,KANSAS,HOSPITALS,METHYLPHENIDATE,93,9096.27,97.81
2011,KANSAS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),1,4.56,4.56
2011,KANSAS,HOSPITALS,BUTALBITAL,9,2595.0,288.33
2011,KANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),6,12748.21,2124.7
2011,KANSAS,HOSPITALS,COCAINE,60,366.26,6.1
2011,KANSAS,HOSPITALS,CODEINE,156,16061.1,102.96
2011,KANSAS,HOSPITALS,BUPRENORPHINE,39,241.38,6.19
2011,KANSAS,HOSPITALS,OXYCODONE,176,33338.14,189.42
2011,KANSAS,HOSPITALS,HYDROMORPHONE,145,2215.69,15.28
2011,KANSAS,HOSPITALS,HYDROCODONE,207,33660.83,162.61
2011,KANSAS,HOSPITALS,LEVORPHANOL,1,0.12,0.12
2011,KANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),160,7692.51,48.08
2011,KANSAS,HOSPITALS,METHADONE,84,4716.15,56.14
2011,KANSAS,HOSPITALS,MORPHINE,190,33495.17,176.29
2011,KANSAS,HOSPITALS,OPIUM POWDERED,67,513.36,7.66
2011,KANSAS,HOSPITALS,OXYMORPHONE,13,183.77,14.14
2011,KANSAS,HOSPITALS,ALFENTANIL,22,6.9,0.31
2011,KANSAS,HOSPITALS,REMIFENTANIL,19,5.78,0.3
2011,KANSAS,HOSPITALS,SUFENTANIL BASE,56,1.06,0.02
2011,KANSAS,HOSPITALS,TAPENTADOL,24,674.5,28.1
2011,KANSAS,HOSPITALS,FENTANYL BASE,197,523.16,2.66
2011,KANSAS,PRACTITIONERS,LISDEXAMFETAMINE,3,116.82,38.94
2011,KANSAS,PRACTITIONERS,METHYLPHENIDATE,1,5.19,5.19
2011,KANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),94,73888.29,786.05
2011,KANSAS,PRACTITIONERS,COCAINE,3,4.57,1.52
2011,KANSAS,PRACTITIONERS,CODEINE,14,503.04,35.93
2011,KANSAS,PRACTITIONERS,BUPRENORPHINE,168,4.83,0.03
2011,KANSAS,PRACTITIONERS,OXYCODONE,3,411.73,137.24
2011,KANSAS,PRACTITIONERS,HYDROMORPHONE,55,37.63,0.68
2011,KANSAS,PRACTITIONERS,HYDROCODONE,149,1327.43,8.91
2011,KANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),33,208.3,6.31
2011,KANSAS,PRACTITIONERS,METHADONE,1,113.5,113.5
2011,KANSAS,PRACTITIONERS,MORPHINE,56,100.44,1.79
2011,KANSAS,PRACTITIONERS,NOROXYMORPHONE,4,9.41,2.35
2011,KANSAS,PRACTITIONERS,ALFENTANIL,2,0.17,0.09
2011,KANSAS,PRACTITIONERS,SUFENTANIL BASE,1,0.0,0.0
2011,KANSAS,PRACTITIONERS,FENTANYL BASE,78,14.06,0.18
2011,KANSAS,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,7,0.39,0.06
2011,KANSAS,MID-LEVEL PRACTITIONERS,HYDROCODONE,2,0.51,0.26
2011,KANSAS,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),3,10.46,3.49
2011,KANSAS,MID-LEVEL PRACTITIONERS,MORPHINE,26,11.22,0.43
2011,KANSAS,MID-LEVEL PRACTITIONERS,FENTANYL BASE,23,0.46,0.02
2011,KANSAS,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,2,28.92,14.46
2011,KANSAS,NARCOTIC TREATMENT PROGRAMS,METHADONE,8,49832.84,6229.1
2011,KENTUCKY,PHARMACIES,AMPHETAMINE,1069,167639.09,156.82
2011,KENTUCKY,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,7,18.49,2.64
2011,KENTUCKY,PHARMACIES,D-METHAMPHETAMINE,10,20.89,2.09
2011,KENTUCKY,PHARMACIES,LISDEXAMFETAMINE,1042,159892.0,153.45
2011,KENTUCKY,PHARMACIES,METHYLPHENIDATE,1082,298512.44,275.89
2011,KENTUCKY,PHARMACIES,BUTALBITAL,658,30425.0,46.24
2011,KENTUCKY,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2,9.11,4.56
2011,KENTUCKY,PHARMACIES,SECOBARBITAL (SCHEDULE 2),4,91.55,22.89
2011,KENTUCKY,PHARMACIES,COCAINE,5,11.93,2.39
2011,KENTUCKY,PHARMACIES,CODEINE,1086,210174.57,193.53
2011,KENTUCKY,PHARMACIES,BUPRENORPHINE,986,53732.84,54.5
2011,KENTUCKY,PHARMACIES,DIHYDROCODEINE,125,485.18,3.88
2011,KENTUCKY,PHARMACIES,OXYCODONE,1092,1048865.29,960.5
2011,KENTUCKY,PHARMACIES,HYDROMORPHONE,870,12537.87,14.41
2011,KENTUCKY,PHARMACIES,HYDROCODONE,1115,1220211.14,1094.36
2011,KENTUCKY,PHARMACIES,MEPERIDINE (PETHIDINE),594,17821.63,30.0
2011,KENTUCKY,PHARMACIES,METHADONE,970,102865.66,106.05
2011,KENTUCKY,PHARMACIES,MORPHINE,1084,243258.34,224.41
2011,KENTUCKY,PHARMACIES,OPIUM POWDERED,159,749.16,4.71
2011,KENTUCKY,PHARMACIES,OXYMORPHONE,818,40344.78,49.32
2011,KENTUCKY,PHARMACIES,NOROXYMORPHONE,1,1.16,1.16
2011,KENTUCKY,PHARMACIES,REMIFENTANIL,1,0.22,0.22
2011,KENTUCKY,PHARMACIES,SUFENTANIL BASE,2,0.07,0.03
2011,KENTUCKY,PHARMACIES,TAPENTADOL,818,75125.9,91.84
2011,KENTUCKY,PHARMACIES,FENTANYL BASE,1071,7014.5,6.55
2011,KENTUCKY,HOSPITALS,AMPHETAMINE,49,5752.75,117.4
2011,KENTUCKY,HOSPITALS,D-METHAMPHETAMINE,1,1.61,1.61
2011,KENTUCKY,HOSPITALS,LISDEXAMFETAMINE,23,971.21,42.23
2011,KENTUCKY,HOSPITALS,METHYLPHENIDATE,88,11957.1,135.88
2011,KENTUCKY,HOSPITALS,AMOBARBITAL (SCHEDULE 2),6,36.91,6.15
2011,KENTUCKY,HOSPITALS,BUTALBITAL,11,90.0,8.18
2011,KENTUCKY,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),10,677.17,67.72
2011,KENTUCKY,HOSPITALS,NABILONE,1,0.45,0.45
2011,KENTUCKY,HOSPITALS,COCAINE,85,656.78,7.73
2011,KENTUCKY,HOSPITALS,CODEINE,132,11611.22,87.96
2011,KENTUCKY,HOSPITALS,BUPRENORPHINE,69,1218.23,17.66
2011,KENTUCKY,HOSPITALS,OXYCODONE,142,44235.1,311.51
2011,KENTUCKY,HOSPITALS,HYDROMORPHONE,129,3482.03,26.99
2011,KENTUCKY,HOSPITALS,HYDROCODONE,144,32187.04,223.52
2011,KENTUCKY,HOSPITALS,MEPERIDINE (PETHIDINE),134,16980.74,126.72
2011,KENTUCKY,HOSPITALS,METHADONE,107,9060.27,84.68
2011,KENTUCKY,HOSPITALS,MORPHINE,145,38679.05,266.75
2011,KENTUCKY,HOSPITALS,OPIUM POWDERED,78,508.68,6.52
2011,KENTUCKY,HOSPITALS,OXYMORPHONE,20,229.72,11.49
2011,KENTUCKY,HOSPITALS,ALFENTANIL,17,8.28,0.49
2011,KENTUCKY,HOSPITALS,REMIFENTANIL,26,14.43,0.56
2011,KENTUCKY,HOSPITALS,SUFENTANIL BASE,47,2.31,0.05
2011,KENTUCKY,HOSPITALS,TAPENTADOL,26,802.0,30.85
2011,KENTUCKY,HOSPITALS,FENTANYL BASE,146,766.12,5.25
2011,KENTUCKY,PRACTITIONERS,AMPHETAMINE,1,18.25,18.25
2011,KENTUCKY,PRACTITIONERS,LISDEXAMFETAMINE,1,6.14,6.14
2011,KENTUCKY,PRACTITIONERS,BUTALBITAL,2,85.0,42.5
2011,KENTUCKY,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),89,91188.85,1024.59
2011,KENTUCKY,PRACTITIONERS,COCAINE,4,5.29,1.32
2011,KENTUCKY,PRACTITIONERS,CODEINE,22,257.5,11.7
2011,KENTUCKY,PRACTITIONERS,BUPRENORPHINE,179,3.67,0.02
2011,KENTUCKY,PRACTITIONERS,DIHYDROCODEINE,26,16.1,0.62
2011,KENTUCKY,PRACTITIONERS,OXYCODONE,33,9993.55,302.83
2011,KENTUCKY,PRACTITIONERS,HYDROMORPHONE,77,349.33,4.54
2011,KENTUCKY,PRACTITIONERS,HYDROCODONE,237,5172.57,21.83
2011,KENTUCKY,PRACTITIONERS,MEPERIDINE (PETHIDINE),86,684.89,7.96
2011,KENTUCKY,PRACTITIONERS,METHADONE,7,1983.14,283.31
2011,KENTUCKY,PRACTITIONERS,MORPHINE,160,4139.4,25.87
2011,KENTUCKY,PRACTITIONERS,OPIUM POWDERED,1,24.48,24.48
2011,KENTUCKY,PRACTITIONERS,OXYMORPHONE,2,900.57,450.29
2011,KENTUCKY,PRACTITIONERS,ALFENTANIL,7,7.99,1.14
2011,KENTUCKY,PRACTITIONERS,REMIFENTANIL,2,0.16,0.08
2011,KENTUCKY,PRACTITIONERS,SUFENTANIL BASE,3,0.31,0.1
2011,KENTUCKY,PRACTITIONERS,FENTANYL BASE,206,59.14,0.29
2011,KENTUCKY,TEACHING INSTITUTIONS,BUPRENORPHINE,1,0.01,0.01
2011,KENTUCKY,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),36,98275.14,2729.86
2011,KENTUCKY,MID-LEVEL PRACTITIONERS,DIHYDROCODEINE,5,7.17,1.43
2011,KENTUCKY,MID-LEVEL PRACTITIONERS,HYDROCODONE,3,9.05,3.02
2011,KENTUCKY,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),1,0.87,0.87
2011,KENTUCKY,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,5,193.68,38.74
2011,KENTUCKY,NARCOTIC TREATMENT PROGRAMS,METHADONE,12,67950.25,5662.52
2011,LOUISIANA,PHARMACIES,AMPHETAMINE,1090,356270.41,326.85
2011,LOUISIANA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,20,46.61,2.33
2011,LOUISIANA,PHARMACIES,D-METHAMPHETAMINE,21,44.99,2.14
2011,LOUISIANA,PHARMACIES,LISDEXAMFETAMINE,1071,333862.69,311.73
2011,LOUISIANA,PHARMACIES,METHYLPHENIDATE,1092,327986.88,300.35
2011,LOUISIANA,PHARMACIES,BUTALBITAL,779,39670.0,50.92
2011,LOUISIANA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),4,81.11,20.28
2011,LOUISIANA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),8,164.79,20.6
2011,LOUISIANA,PHARMACIES,NABILONE,2,0.7,0.35
2011,LOUISIANA,PHARMACIES,COCAINE,12,59.25,4.94
2011,LOUISIANA,PHARMACIES,CODEINE,1111,150790.47,135.72
2011,LOUISIANA,PHARMACIES,BUPRENORPHINE,951,39183.86,41.2
2011,LOUISIANA,PHARMACIES,DIHYDROCODEINE,838,8811.6,10.52
2011,LOUISIANA,PHARMACIES,OXYCODONE,1118,752998.61,673.52
2011,LOUISIANA,PHARMACIES,HYDROMORPHONE,929,11895.43,12.8
2011,LOUISIANA,PHARMACIES,HYDROCODONE,1138,911683.49,801.13
2011,LOUISIANA,PHARMACIES,LEVORPHANOL,6,5.57,0.93
2011,LOUISIANA,PHARMACIES,MEPERIDINE (PETHIDINE),998,53823.08,53.93
2011,LOUISIANA,PHARMACIES,METHADONE,830,98136.79,118.24
2011,LOUISIANA,PHARMACIES,MORPHINE,1032,234729.51,227.45
2011,LOUISIANA,PHARMACIES,OPIUM POWDERED,80,497.88,6.22
2011,LOUISIANA,PHARMACIES,OXYMORPHONE,644,31799.36,49.38
2011,LOUISIANA,PHARMACIES,ALFENTANIL,6,3.39,0.56
2011,LOUISIANA,PHARMACIES,SUFENTANIL BASE,4,3.02,0.75
2011,LOUISIANA,PHARMACIES,TAPENTADOL,791,70814.0,89.52
2011,LOUISIANA,PHARMACIES,FENTANYL BASE,1059,5348.87,5.05
2011,LOUISIANA,HOSPITALS,AMPHETAMINE,59,3826.03,64.85
2011,LOUISIANA,HOSPITALS,LISDEXAMFETAMINE,27,1211.7,44.88
2011,LOUISIANA,HOSPITALS,METHYLPHENIDATE,115,5323.2,46.29
2011,LOUISIANA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),1,2.28,2.28
2011,LOUISIANA,HOSPITALS,BUTALBITAL,14,105.0,7.5
2011,LOUISIANA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),19,1298.93,68.36
2011,LOUISIANA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),1,9.16,9.16
2011,LOUISIANA,HOSPITALS,COCAINE,70,341.8,4.88
2011,LOUISIANA,HOSPITALS,CODEINE,166,6312.31,38.03
2011,LOUISIANA,HOSPITALS,BUPRENORPHINE,73,451.06,6.18
2011,LOUISIANA,HOSPITALS,DIHYDROCODEINE,26,51.47,1.98
2011,LOUISIANA,HOSPITALS,OXYCODONE,190,29512.48,155.33
2011,LOUISIANA,HOSPITALS,HYDROMORPHONE,191,3449.58,18.06
2011,LOUISIANA,HOSPITALS,HYDROCODONE,212,17083.89,80.58
2011,LOUISIANA,HOSPITALS,MEPERIDINE (PETHIDINE),194,26977.94,139.06
2011,LOUISIANA,HOSPITALS,METHADONE,130,4769.33,36.69
2011,LOUISIANA,HOSPITALS,MORPHINE,201,36874.78,183.46
2011,LOUISIANA,HOSPITALS,OPIUM POWDERED,79,338.76,4.29
2011,LOUISIANA,HOSPITALS,OXYMORPHONE,14,117.76,8.41
2011,LOUISIANA,HOSPITALS,ALFENTANIL,26,15.02,0.58
2011,LOUISIANA,HOSPITALS,REMIFENTANIL,23,6.71,0.29
2011,LOUISIANA,HOSPITALS,SUFENTANIL BASE,51,1.52,0.03
2011,LOUISIANA,HOSPITALS,TAPENTADOL,27,761.0,28.19
2011,LOUISIANA,HOSPITALS,FENTANYL BASE,210,563.77,2.68
2011,LOUISIANA,PRACTITIONERS,AMPHETAMINE,1,1.27,1.27
2011,LOUISIANA,PRACTITIONERS,LISDEXAMFETAMINE,1,35.12,35.12
2011,LOUISIANA,PRACTITIONERS,BUTALBITAL,2,15.0,7.5
2011,LOUISIANA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),71,57922.89,815.82
2011,LOUISIANA,PRACTITIONERS,COCAINE,13,50.35,3.87
2011,LOUISIANA,PRACTITIONERS,CODEINE,22,286.14,13.01
