Year,State,Business Activity,Drug,Registrants,Total grams sold,Avg grams/registrant
2007,NORTH DAKOTA,PRACTITIONERS,MORPHINE,30.0,36.58,1.22
2007,NORTH DAKOTA,PRACTITIONERS,OPIUM POWDERED,2.0,1.44,0.72
2007,NORTH DAKOTA,PRACTITIONERS,FENTANYL BASE,21.0,1.82,0.09
2007,NORTH DAKOTA,TEACHING INSTITUTIONS,BUTALBITAL,1.0,5.0,5.0
2007,NORTH DAKOTA,TEACHING INSTITUTIONS,PENTOBARBITAL (SCHEDULE 2),1.0,142.16,142.16
2007,NORTH DAKOTA,TEACHING INSTITUTIONS,CODEINE,1.0,2.21,2.21
2007,NORTH DAKOTA,TEACHING INSTITUTIONS,MORPHINE,1.0,0.9,0.9
2007,NORTH DAKOTA,MID-LEVEL PRACTITIONERS,CODEINE,1.0,0.66,0.66
2007,NORTH DAKOTA,MID-LEVEL PRACTITIONERS,HYDROCODONE,1.0,0.18,0.18
2007,OHIO,PHARMACIES,AMPHETAMINE,2306.0,520802.26,225.85
2007,OHIO,PHARMACIES,D-METHAMPHETAMINE,74.0,648.02,8.76
2007,OHIO,PHARMACIES,LISDEXAMFETAMINE,1842.0,42442.3,23.04
2007,OHIO,PHARMACIES,METHYLPHENIDATE,2325.0,1157708.71,497.94
2007,OHIO,PHARMACIES,BUTALBITAL,1669.0,92760.5,55.58
2007,OHIO,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),6.0,25.0,4.17
2007,OHIO,PHARMACIES,SECOBARBITAL (SCHEDULE 2),35.0,814.42,23.27
2007,OHIO,PHARMACIES,DRONABINOL IN SESAME OIL,1.0,1.2,1.2
2007,OHIO,PHARMACIES,NABILONE,11.0,0.68,0.06
2007,OHIO,PHARMACIES,COCAINE,11.0,153.56,13.96
2007,OHIO,PHARMACIES,CODEINE,2349.0,729165.39,310.42
2007,OHIO,PHARMACIES,BUPRENORPHINE,1338.0,14961.03,11.18
2007,OHIO,PHARMACIES,DIHYDROCODEINE,709.0,6428.57,9.07
2007,OHIO,PHARMACIES,OXYCODONE,2336.0,2277751.14,975.06
2007,OHIO,PHARMACIES,HYDROMORPHONE,1892.0,29049.5,15.35
2007,OHIO,PHARMACIES,HYDROCODONE,2370.0,1002099.39,422.83
2007,OHIO,PHARMACIES,LEVORPHANOL,38.0,31.31,0.82
2007,OHIO,PHARMACIES,MEPERIDINE (PETHIDINE),1518.0,61203.67,40.32
2007,OHIO,PHARMACIES,METHADONE,2077.0,254599.85,122.58
2007,OHIO,PHARMACIES,MORPHINE,2290.0,662491.99,289.3
2007,OHIO,PHARMACIES,NALOXONE,1170.0,3541.86,3.03
2007,OHIO,PHARMACIES,OPIUM POWDERED,309.0,1252.08,4.05
2007,OHIO,PHARMACIES,OXYMORPHONE,1171.0,20129.0,17.19
2007,OHIO,PHARMACIES,ALFENTANIL,2.0,0.23,0.12
2007,OHIO,PHARMACIES,SUFENTANIL BASE,3.0,0.56,0.19
2007,OHIO,PHARMACIES,FENTANYL BASE,2301.0,21780.27,9.47
2007,OHIO,HOSPITALS,AMPHETAMINE,113.0,5859.93,51.86
2007,OHIO,HOSPITALS,LISDEXAMFETAMINE,24.0,231.57,9.65
2007,OHIO,HOSPITALS,METHYLPHENIDATE,205.0,17661.98,86.16
2007,OHIO,HOSPITALS,AMOBARBITAL (SCHEDULE 2),10.0,86.46,8.65
2007,OHIO,HOSPITALS,BUTALBITAL,38.0,560.0,14.74
2007,OHIO,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),47.0,21355.36,454.37
2007,OHIO,HOSPITALS,SECOBARBITAL (SCHEDULE 2),3.0,27.45,9.15
2007,OHIO,HOSPITALS,NABILONE,2.0,0.1,0.05
2007,OHIO,HOSPITALS,COCAINE,206.0,1659.11,8.05
2007,OHIO,HOSPITALS,CODEINE,310.0,41667.24,134.41
2007,OHIO,HOSPITALS,BUPRENORPHINE,77.0,1239.98,16.1
2007,OHIO,HOSPITALS,DIHYDROCODEINE,8.0,56.79,7.1
2007,OHIO,HOSPITALS,OXYCODONE,343.0,105019.63,306.18
2007,OHIO,HOSPITALS,HYDROMORPHONE,302.0,8672.09,28.72
2007,OHIO,HOSPITALS,HYDROCODONE,367.0,27422.34,74.72
2007,OHIO,HOSPITALS,MEPERIDINE (PETHIDINE),364.0,56665.53,155.67
2007,OHIO,HOSPITALS,METHADONE,224.0,23307.05,104.05
2007,OHIO,HOSPITALS,MORPHINE,372.0,78228.78,210.29
2007,OHIO,HOSPITALS,NALOXONE,46.0,274.32,5.96
2007,OHIO,HOSPITALS,OPIUM POWDERED,154.0,741.6,4.82
2007,OHIO,HOSPITALS,OXYMORPHONE,21.0,202.72,9.65
2007,OHIO,HOSPITALS,ALFENTANIL,38.0,35.42,0.93
2007,OHIO,HOSPITALS,REMIFENTANIL,63.0,40.46,0.64
2007,OHIO,HOSPITALS,SUFENTANIL BASE,5.0,0.37,0.07
2007,OHIO,HOSPITALS,FENTANYL BASE,365.0,1889.36,5.18
2007,OHIO,PRACTITIONERS,AMPHETAMINE,5.0,23.88,4.78
2007,OHIO,PRACTITIONERS,METHYLPHENIDATE,6.0,188.8,31.47
2007,OHIO,PRACTITIONERS,GAMMA HYDROXYBUTYRIC ACID,5.0,5647.07,1129.41
2007,OHIO,PRACTITIONERS,GAMMA HYDROXYBUTYRIC ACID PREPARATIONS,2.0,1080.0,540.0
2007,OHIO,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),243.0,228421.58,940.01
2007,OHIO,PRACTITIONERS,COCAINE,6.0,6.96,1.16
2007,OHIO,PRACTITIONERS,CODEINE,165.0,1760.12,10.67
2007,OHIO,PRACTITIONERS,BUPRENORPHINE,182.0,337.73,1.86
2007,OHIO,PRACTITIONERS,OXYCODONE,26.0,235.11,9.04
2007,OHIO,PRACTITIONERS,HYDROMORPHONE,383.0,66.14,0.17
2007,OHIO,PRACTITIONERS,HYDROCODONE,844.0,2759.26,3.27
2007,OHIO,PRACTITIONERS,MEPERIDINE (PETHIDINE),174.0,2555.72,14.69
2007,OHIO,PRACTITIONERS,MORPHINE,214.0,468.25,2.19
2007,OHIO,PRACTITIONERS,NALOXONE,47.0,81.36,1.73
2007,OHIO,PRACTITIONERS,OXYMORPHONE,4.0,0.29,0.07
2007,OHIO,PRACTITIONERS,ALFENTANIL,2.0,0.22,0.11
2007,OHIO,PRACTITIONERS,REMIFENTANIL,6.0,0.32,0.05
2007,OHIO,PRACTITIONERS,FENTANYL BASE,251.0,40.12,0.16
2007,OHIO,TEACHING INSTITUTIONS,AMPHETAMINE,1.0,249.57,249.57
2007,OHIO,TEACHING INSTITUTIONS,LISDEXAMFETAMINE,1.0,5.78,5.78
2007,OHIO,TEACHING INSTITUTIONS,METHYLPHENIDATE,1.0,93.5,93.5
2007,OHIO,TEACHING INSTITUTIONS,PENTOBARBITAL (SCHEDULE 2),3.0,282.13,94.04
2007,OHIO,TEACHING INSTITUTIONS,COCAINE,1.0,0.89,0.89
2007,OHIO,TEACHING INSTITUTIONS,CODEINE,1.0,53.04,53.04
2007,OHIO,TEACHING INSTITUTIONS,OXYCODONE,1.0,5.78,5.78
2007,OHIO,TEACHING INSTITUTIONS,HYDROMORPHONE,1.0,0.04,0.04
2007,OHIO,TEACHING INSTITUTIONS,HYDROCODONE,1.0,61.14,61.14
2007,OHIO,TEACHING INSTITUTIONS,MEPERIDINE (PETHIDINE),1.0,10.89,10.89
2007,OHIO,TEACHING INSTITUTIONS,MORPHINE,2.0,0.29,0.15
2007,OHIO,TEACHING INSTITUTIONS,FENTANYL BASE,2.0,1.0,0.5
2007,OHIO,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),36.0,82140.7,2281.69
2007,OHIO,MID-LEVEL PRACTITIONERS,CODEINE,1.0,0.02,0.02
2007,OHIO,MID-LEVEL PRACTITIONERS,BUPRENORPHINE,1.0,0.15,0.15
2007,OHIO,MID-LEVEL PRACTITIONERS,OXYCODONE,1.0,0.44,0.44
2007,OHIO,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,5.0,0.13,0.03
2007,OHIO,MID-LEVEL PRACTITIONERS,HYDROCODONE,10.0,3.52,0.35
2007,OHIO,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),4.0,1.93,0.48
2007,OHIO,MID-LEVEL PRACTITIONERS,MORPHINE,50.0,15.0,0.3
2007,OHIO,MID-LEVEL PRACTITIONERS,FENTANYL BASE,1.0,0.17,0.17
2007,OHIO,NARCOTIC TREATMENT PROGRAMS,OXYCODONE,1.0,75.29,75.29
2007,OHIO,NARCOTIC TREATMENT PROGRAMS,MEPERIDINE (PETHIDINE),1.0,2.17,2.17
2007,OHIO,NARCOTIC TREATMENT PROGRAMS,METHADONE,15.0,100673.01,6711.53
2007,OHIO,NARCOTIC TREATMENT PROGRAMS,MORPHINE,1.0,91.96,91.96
2007,OHIO,NARCOTIC TREATMENT PROGRAMS,FENTANYL BASE,1.0,0.75,0.75
2007,OKLAHOMA,PHARMACIES,AMPHETAMINE,830.0,98460.45,118.63
2007,OKLAHOMA,PHARMACIES,D-METHAMPHETAMINE,40.0,190.49,4.76
2007,OKLAHOMA,PHARMACIES,LISDEXAMFETAMINE,549.0,11090.8,20.2
2007,OKLAHOMA,PHARMACIES,METHYLPHENIDATE,837.0,165175.61,197.34
2007,OKLAHOMA,PHARMACIES,BUTALBITAL,696.0,54595.0,78.44
2007,OKLAHOMA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),2.0,36.44,18.22
2007,OKLAHOMA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),26.0,850.99,32.73
2007,OKLAHOMA,PHARMACIES,NABILONE,1.0,0.04,0.04
2007,OKLAHOMA,PHARMACIES,COCAINE,8.0,64.43,8.05
2007,OKLAHOMA,PHARMACIES,CODEINE,852.0,158200.23,185.68
2007,OKLAHOMA,PHARMACIES,BUPRENORPHINE,423.0,3376.16,7.98
2007,OKLAHOMA,PHARMACIES,DIHYDROCODEINE,555.0,6371.52,11.48
2007,OKLAHOMA,PHARMACIES,OXYCODONE,850.0,640971.45,754.08
2007,OKLAHOMA,PHARMACIES,HYDROMORPHONE,664.0,8574.29,12.91
2007,OKLAHOMA,PHARMACIES,HYDROCODONE,876.0,707029.53,807.11
2007,OKLAHOMA,PHARMACIES,LEVORPHANOL,17.0,3.68,0.22
2007,OKLAHOMA,PHARMACIES,MEPERIDINE (PETHIDINE),824.0,110328.47,133.89
2007,OKLAHOMA,PHARMACIES,METHADONE,763.0,84765.49,111.1
2007,OKLAHOMA,PHARMACIES,MORPHINE,826.0,305916.91,370.36
2007,OKLAHOMA,PHARMACIES,NALOXONE,363.0,803.16,2.21
2007,OKLAHOMA,PHARMACIES,OPIUM POWDERED,59.0,196.56,3.33
2007,OKLAHOMA,PHARMACIES,OXYMORPHONE,494.0,9260.53,18.75
2007,OKLAHOMA,PHARMACIES,ALFENTANIL,1.0,0.02,0.02
2007,OKLAHOMA,PHARMACIES,SUFENTANIL BASE,1.0,0.12,0.12
2007,OKLAHOMA,PHARMACIES,FENTANYL BASE,838.0,7112.71,8.49
2007,OKLAHOMA,HOSPITALS,AMPHETAMINE,52.0,2819.41,54.22
2007,OKLAHOMA,HOSPITALS,LISDEXAMFETAMINE,4.0,104.51,26.13
2007,OKLAHOMA,HOSPITALS,METHYLPHENIDATE,109.0,8498.55,77.97
2007,OKLAHOMA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),3.0,104.78,34.93
2007,OKLAHOMA,HOSPITALS,BUTALBITAL,24.0,300.0,12.5
2007,OKLAHOMA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),13.0,739.04,56.85
2007,OKLAHOMA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),4.0,36.6,9.15
2007,OKLAHOMA,HOSPITALS,COCAINE,66.0,571.98,8.67
2007,OKLAHOMA,HOSPITALS,CODEINE,179.0,38850.38,217.04
2007,OKLAHOMA,HOSPITALS,BUPRENORPHINE,30.0,34.92,1.16
2007,OKLAHOMA,HOSPITALS,DIHYDROCODEINE,8.0,18.15,2.27
2007,OKLAHOMA,HOSPITALS,OXYCODONE,192.0,23858.64,124.26
2007,OKLAHOMA,HOSPITALS,HYDROMORPHONE,115.0,1649.57,14.34
2007,OKLAHOMA,HOSPITALS,HYDROCODONE,200.0,25847.47,129.24
2007,OKLAHOMA,HOSPITALS,MEPERIDINE (PETHIDINE),206.0,34242.25,166.22
2007,OKLAHOMA,HOSPITALS,METHADONE,89.0,5219.67,58.65
2007,OKLAHOMA,HOSPITALS,MORPHINE,216.0,41429.35,191.8
2007,OKLAHOMA,HOSPITALS,NALOXONE,8.0,6.3,0.79
2007,OKLAHOMA,HOSPITALS,OPIUM POWDERED,44.0,156.96,3.57
2007,OKLAHOMA,HOSPITALS,OXYMORPHONE,7.0,20.06,2.87
2007,OKLAHOMA,HOSPITALS,ALFENTANIL,9.0,1.41,0.16
2007,OKLAHOMA,HOSPITALS,REMIFENTANIL,23.0,5.9,0.26
2007,OKLAHOMA,HOSPITALS,SUFENTANIL BASE,3.0,0.19,0.06
2007,OKLAHOMA,HOSPITALS,FENTANYL BASE,194.0,521.2,2.69
2007,OKLAHOMA,PRACTITIONERS,BUTALBITAL,2.0,105.0,52.5
2007,OKLAHOMA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),86.0,81447.88,947.07
2007,OKLAHOMA,PRACTITIONERS,COCAINE,1.0,2.39,2.39
2007,OKLAHOMA,PRACTITIONERS,CODEINE,52.0,1643.0,31.6
2007,OKLAHOMA,PRACTITIONERS,BUPRENORPHINE,33.0,48.08,1.46
2007,OKLAHOMA,PRACTITIONERS,OXYCODONE,15.0,77.76,5.18
2007,OKLAHOMA,PRACTITIONERS,HYDROMORPHONE,24.0,173.73,7.24
2007,OKLAHOMA,PRACTITIONERS,HYDROCODONE,690.0,3365.58,4.88
2007,OKLAHOMA,PRACTITIONERS,MEPERIDINE (PETHIDINE),87.0,1344.4,15.45
2007,OKLAHOMA,PRACTITIONERS,METHADONE,2.0,32.28,16.14
2007,OKLAHOMA,PRACTITIONERS,MORPHINE,106.0,880.87,8.31
2007,OKLAHOMA,PRACTITIONERS,NALOXONE,5.0,12.12,2.42
2007,OKLAHOMA,PRACTITIONERS,OPIUM POWDERED,1.0,1.08,1.08
2007,OKLAHOMA,PRACTITIONERS,ALFENTANIL,1.0,0.04,0.04
2007,OKLAHOMA,PRACTITIONERS,FENTANYL BASE,82.0,10.09,0.12
2007,OKLAHOMA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),7.0,13644.18,1949.17
2007,OKLAHOMA,MID-LEVEL PRACTITIONERS,CODEINE,2.0,4.85,2.43
2007,OKLAHOMA,MID-LEVEL PRACTITIONERS,HYDROCODONE,108.0,42.95,0.4
2007,OKLAHOMA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),6.0,24.28,4.05
2007,OKLAHOMA,MID-LEVEL PRACTITIONERS,MORPHINE,20.0,16.82,0.84
2007,OKLAHOMA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,2.0,0.12,0.06
2007,OKLAHOMA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,2.0,21.42,10.71
2007,OKLAHOMA,NARCOTIC TREATMENT PROGRAMS,METHADONE,16.0,47509.17,2969.32
2007,OKLAHOMA,NARCOTIC TREATMENT PROGRAMS,NALOXONE,2.0,5.04,2.52
2007,OREGON,PHARMACIES,AMPHETAMINE,659.0,108747.57,165.02
2007,OREGON,PHARMACIES,D-METHAMPHETAMINE,74.0,559.65,7.56
2007,OREGON,PHARMACIES,LISDEXAMFETAMINE,437.0,7663.97,17.54
2007,OREGON,PHARMACIES,METHYLPHENIDATE,667.0,220223.67,330.17
2007,OREGON,PHARMACIES,BUTALBITAL,515.0,31315.0,60.81
2007,OREGON,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),13.0,183.96,14.15
2007,OREGON,PHARMACIES,SECOBARBITAL (SCHEDULE 2),39.0,759.54,19.48
2007,OREGON,PHARMACIES,NABILONE,2.0,0.9,0.45
2007,OREGON,PHARMACIES,COCAINE,19.0,146.13,7.69
2007,OREGON,PHARMACIES,CODEINE,679.0,227079.24,334.43
2007,OREGON,PHARMACIES,BUPRENORPHINE,452.0,4124.4,9.12
2007,OREGON,PHARMACIES,DIHYDROCODEINE,14.0,71.87,5.13
2007,OREGON,PHARMACIES,OXYCODONE,680.0,731944.3,1076.39
2007,OREGON,PHARMACIES,HYDROMORPHONE,650.0,15329.57,23.58
2007,OREGON,PHARMACIES,HYDROCODONE,688.0,404388.99,587.77
2007,OREGON,PHARMACIES,LEVORPHANOL,78.0,118.86,1.52
2007,OREGON,PHARMACIES,MEPERIDINE (PETHIDINE),527.0,18087.85,34.32
2007,OREGON,PHARMACIES,METHADONE,668.0,224584.17,336.2
2007,OREGON,PHARMACIES,MORPHINE,684.0,457088.94,668.26
2007,OREGON,PHARMACIES,NALOXONE,396.0,942.78,2.38
2007,OREGON,PHARMACIES,OPIUM POWDERED,86.0,307.8,3.58
2007,OREGON,PHARMACIES,OXYMORPHONE,264.0,3232.28,12.24
2007,OREGON,PHARMACIES,ALFENTANIL,5.0,1.14,0.23
2007,OREGON,PHARMACIES,REMIFENTANIL,5.0,0.24,0.05
2007,OREGON,PHARMACIES,SUFENTANIL BASE,3.0,0.21,0.07
2007,OREGON,PHARMACIES,FENTANYL BASE,674.0,5981.31,8.87
2007,OREGON,HOSPITALS,AMPHETAMINE,35.0,1488.87,42.54
2007,OREGON,HOSPITALS,LISDEXAMFETAMINE,1.0,5.77,5.77
2007,OREGON,HOSPITALS,METHYLPHENIDATE,48.0,4670.71,97.31
2007,OREGON,HOSPITALS,GAMMA HYDROXYBUTYRIC ACID,1.0,297.21,297.21
2007,OREGON,HOSPITALS,GAMMA HYDROXYBUTYRIC ACID PREPARATIONS,1.0,270.0,270.0
2007,OREGON,HOSPITALS,AMOBARBITAL (SCHEDULE 2),4.0,45.54,11.39
2007,OREGON,HOSPITALS,BUTALBITAL,17.0,545.0,32.06
2007,OREGON,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),13.0,1192.48,91.73
2007,OREGON,HOSPITALS,COCAINE,43.0,712.03,16.56
2007,OREGON,HOSPITALS,CODEINE,73.0,10110.04,138.49
2007,OREGON,HOSPITALS,BUPRENORPHINE,20.0,193.18,9.66
2007,OREGON,HOSPITALS,OXYCODONE,78.0,112889.29,1447.3
2007,OREGON,HOSPITALS,HYDROMORPHONE,66.0,3339.99,50.61
2007,OREGON,HOSPITALS,HYDROCODONE,77.0,13009.95,168.96
2007,OREGON,HOSPITALS,LEVORPHANOL,1.0,0.22,0.22
2007,OREGON,HOSPITALS,MEPERIDINE (PETHIDINE),68.0,6149.47,90.43
2007,OREGON,HOSPITALS,METHADONE,65.0,15065.55,231.78
2007,OREGON,HOSPITALS,MORPHINE,78.0,61745.13,791.6
2007,OREGON,HOSPITALS,NALOXONE,16.0,39.72,2.48
2007,OREGON,HOSPITALS,OPIUM POWDERED,40.0,227.88,5.7
2007,OREGON,HOSPITALS,ALFENTANIL,16.0,9.58,0.6
2007,OREGON,HOSPITALS,REMIFENTANIL,18.0,3.46,0.19
2007,OREGON,HOSPITALS,SUFENTANIL BASE,3.0,0.37,0.12
2007,OREGON,HOSPITALS,FENTANYL BASE,76.0,559.43,7.36
2007,OREGON,PRACTITIONERS,METHYLPHENIDATE,2.0,90.78,45.39
2007,OREGON,PRACTITIONERS,BUTALBITAL,1.0,25.0,25.0
2007,OREGON,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),115.0,114177.16,992.84
2007,OREGON,PRACTITIONERS,COCAINE,22.0,83.41,3.79
2007,OREGON,PRACTITIONERS,CODEINE,73.0,1829.28,25.06
2007,OREGON,PRACTITIONERS,BUPRENORPHINE,137.0,87.98,0.64
2007,OREGON,PRACTITIONERS,OXYCODONE,36.0,207.31,5.76
2007,OREGON,PRACTITIONERS,HYDROMORPHONE,92.0,73.43,0.8
2007,OREGON,PRACTITIONERS,HYDROCODONE,456.0,1968.51,4.32
2007,OREGON,PRACTITIONERS,MEPERIDINE (PETHIDINE),126.0,1142.88,9.07
2007,OREGON,PRACTITIONERS,MORPHINE,220.0,1640.49,7.46
2007,OREGON,PRACTITIONERS,NALOXONE,15.0,19.2,1.28
2007,OREGON,PRACTITIONERS,OPIUM POWDERED,3.0,2.52,0.84
2007,OREGON,PRACTITIONERS,ALFENTANIL,5.0,0.33,0.07
2007,OREGON,PRACTITIONERS,REMIFENTANIL,9.0,1.03,0.11
2007,OREGON,PRACTITIONERS,FENTANYL BASE,181.0,30.23,0.17
2007,OREGON,TEACHING INSTITUTIONS,PENTOBARBITAL (SCHEDULE 2),1.0,2.73,2.73
2007,OREGON,TEACHING INSTITUTIONS,HYDROMORPHONE,1.0,2.17,2.17
2007,OREGON,TEACHING INSTITUTIONS,MEPERIDINE (PETHIDINE),1.0,1.3,1.3
2007,OREGON,TEACHING INSTITUTIONS,MORPHINE,1.0,24.5,24.5
2007,OREGON,TEACHING INSTITUTIONS,OXYMORPHONE,1.0,0.06,0.06
2007,OREGON,TEACHING INSTITUTIONS,FENTANYL BASE,1.0,0.3,0.3
2007,OREGON,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),22.0,59381.39,2699.15
2007,OREGON,MID-LEVEL PRACTITIONERS,CODEINE,9.0,36.48,4.05
2007,OREGON,MID-LEVEL PRACTITIONERS,BUPRENORPHINE,2.0,0.15,0.08
2007,OREGON,MID-LEVEL PRACTITIONERS,HYDROCODONE,14.0,160.66,11.48
2007,OREGON,MID-LEVEL PRACTITIONERS,MORPHINE,1.0,2.25,2.25
2007,OREGON,NARCOTIC TREATMENT PROGRAMS,METHADONE,16.0,109670.34,6854.4
2007,PENNSYLVANIA,PHARMACIES,AMPHETAMINE,2945.0,392129.14,133.15
2007,PENNSYLVANIA,PHARMACIES,D-METHAMPHETAMINE,117.0,616.77,5.27
2007,PENNSYLVANIA,PHARMACIES,LISDEXAMFETAMINE,1576.0,17530.34,11.12
2007,PENNSYLVANIA,PHARMACIES,METHYLPHENIDATE,3005.0,920146.48,306.21
2007,PENNSYLVANIA,PHARMACIES,BUTALBITAL,1973.0,111175.0,56.35
2007,PENNSYLVANIA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),10.0,86.45,8.65
2007,PENNSYLVANIA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),48.0,1455.07,30.31
2007,PENNSYLVANIA,PHARMACIES,NABILONE,18.0,2.76,0.15
2007,PENNSYLVANIA,PHARMACIES,COCAINE,20.0,129.14,6.46
2007,PENNSYLVANIA,PHARMACIES,CODEINE,3073.0,741041.2,241.15
2007,PENNSYLVANIA,PHARMACIES,BUPRENORPHINE,2023.0,35398.08,17.5
2007,PENNSYLVANIA,PHARMACIES,DIHYDROCODEINE,363.0,2334.46,6.43
2007,PENNSYLVANIA,PHARMACIES,OXYCODONE,3077.0,2431907.18,790.35
2007,PENNSYLVANIA,PHARMACIES,HYDROMORPHONE,2519.0,32574.06,12.93
2007,PENNSYLVANIA,PHARMACIES,HYDROCODONE,3120.0,905703.65,290.29
2007,PENNSYLVANIA,PHARMACIES,LEVORPHANOL,43.0,36.14,0.84
2007,PENNSYLVANIA,PHARMACIES,MEPERIDINE (PETHIDINE),1575.0,53590.41,34.03
2007,PENNSYLVANIA,PHARMACIES,METHADONE,2394.0,217558.55,90.88
2007,PENNSYLVANIA,PHARMACIES,DEXTROPROPOXYPHENE,1.0,600.1,600.1
2007,PENNSYLVANIA,PHARMACIES,MORPHINE,2983.0,796083.74,266.87
2007,PENNSYLVANIA,PHARMACIES,NALOXONE,1944.0,8838.6,4.55
2007,PENNSYLVANIA,PHARMACIES,OPIUM POWDERED,201.0,825.84,4.11
2007,PENNSYLVANIA,PHARMACIES,OXYMORPHONE,1246.0,16539.5,13.27
2007,PENNSYLVANIA,PHARMACIES,REMIFENTANIL,1.0,0.15,0.15
2007,PENNSYLVANIA,PHARMACIES,FENTANYL BASE,3016.0,25391.54,8.42
2007,PENNSYLVANIA,HOSPITALS,AMPHETAMINE,141.0,3617.93,25.66
2007,PENNSYLVANIA,HOSPITALS,LISDEXAMFETAMINE,11.0,64.67,5.88
2007,PENNSYLVANIA,HOSPITALS,METHYLPHENIDATE,228.0,10759.77,47.19
2007,PENNSYLVANIA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),13.0,200.37,15.41
2007,PENNSYLVANIA,HOSPITALS,BUTALBITAL,43.0,875.0,20.35
2007,PENNSYLVANIA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),40.0,7881.93,197.05
2007,PENNSYLVANIA,HOSPITALS,SECOBARBITAL (SCHEDULE 2),4.0,64.05,16.01
2007,PENNSYLVANIA,HOSPITALS,COCAINE,185.0,2286.51,12.36
2007,PENNSYLVANIA,HOSPITALS,CODEINE,288.0,30358.31,105.41
2007,PENNSYLVANIA,HOSPITALS,BUPRENORPHINE,87.0,1294.14,14.88
2007,PENNSYLVANIA,HOSPITALS,DIHYDROCODEINE,9.0,40.81,4.53
2007,PENNSYLVANIA,HOSPITALS,OXYCODONE,302.0,113282.5,375.11
2007,PENNSYLVANIA,HOSPITALS,HYDROMORPHONE,260.0,11678.24,44.92
2007,PENNSYLVANIA,HOSPITALS,HYDROCODONE,286.0,19420.19,67.9
2007,PENNSYLVANIA,HOSPITALS,MEPERIDINE (PETHIDINE),255.0,24084.82,94.45
2007,PENNSYLVANIA,HOSPITALS,METHADONE,229.0,18655.5,81.47
2007,PENNSYLVANIA,HOSPITALS,MORPHINE,303.0,116193.88,383.48
2007,PENNSYLVANIA,HOSPITALS,NALOXONE,61.0,315.72,5.18
2007,PENNSYLVANIA,HOSPITALS,OPIUM POWDERED,155.0,537.84,3.47
2007,PENNSYLVANIA,HOSPITALS,OXYMORPHONE,15.0,95.22,6.35
2007,PENNSYLVANIA,HOSPITALS,ALFENTANIL,10.0,1.88,0.19
2007,PENNSYLVANIA,HOSPITALS,REMIFENTANIL,43.0,39.07,0.91
2007,PENNSYLVANIA,HOSPITALS,SUFENTANIL BASE,10.0,0.51,0.05
2007,PENNSYLVANIA,HOSPITALS,FENTANYL BASE,313.0,2208.51,7.06
2007,PENNSYLVANIA,PRACTITIONERS,AMPHETAMINE,6.0,49.87,8.31
2007,PENNSYLVANIA,PRACTITIONERS,D-METHAMPHETAMINE,1.0,4.01,4.01
2007,PENNSYLVANIA,PRACTITIONERS,METHYLPHENIDATE,7.0,129.8,18.54
2007,PENNSYLVANIA,PRACTITIONERS,GAMMA HYDROXYBUTYRIC ACID,4.0,3510.79,877.7
2007,PENNSYLVANIA,PRACTITIONERS,GAMMA HYDROXYBUTYRIC ACID PREPARATIONS,3.0,1485.0,495.0
2007,PENNSYLVANIA,PRACTITIONERS,BUTALBITAL,6.0,115.0,19.17
2007,PENNSYLVANIA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),256.0,508207.67,1985.19
2007,PENNSYLVANIA,PRACTITIONERS,COCAINE,38.0,316.42,8.33
2007,PENNSYLVANIA,PRACTITIONERS,CODEINE,309.0,6410.08,20.74
2007,PENNSYLVANIA,PRACTITIONERS,BUPRENORPHINE,319.0,1527.03,4.79
2007,PENNSYLVANIA,PRACTITIONERS,OXYCODONE,90.0,577.16,6.41
2007,PENNSYLVANIA,PRACTITIONERS,HYDROMORPHONE,162.0,116.12,0.72
2007,PENNSYLVANIA,PRACTITIONERS,HYDROCODONE,886.0,5028.54,5.68
2007,PENNSYLVANIA,PRACTITIONERS,MEPERIDINE (PETHIDINE),213.0,2017.01,9.47
